Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won,Player,Performance,Normalized_performance
2024-05-26,Dom,La Liga,Semana 38 de partido,Visitante,V 2–1,Barcelona,Sevilla,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,66.0,86.4,5.0,32.0,3.0,1.0,0.0,Informe del partido,797.0,182.0,37.0,42.0,88.1,19.0,19.0,100.0,1.0,3.0,33.3,0.0,0.0,6.0,1.0,0.0,61.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,1.0,2.0,13.0,42.0,19.0,1.0,72.0,0.0,1.0,100.0,198.0,124.0,2.0,0.0,1.0,0.0,57.0,9.0,0,2.0,1.0,0.0,0.0,0.0,0,5.0,0.0,1.0,0.0,Jules Koundé,10.970000000000002,3.8983653162757643
2024-06-17,Lun,UEFA Euro,Etapa de grupo,Neutral,V 1–0,fr Francia,at Austria,Sí,Defensa,90,0,0,0,0,1.0,0.0,0,0,73.0,3.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,49.0,57.0,86.0,5.0,35.0,1.0,0.0,0.0,Informe del partido,794.0,363.0,27.0,29.0,93.1,21.0,22.0,95.5,1.0,4.0,25.0,0.0,0.0,3.0,1.0,0.0,41.0,16.0,2.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,3.0,7.0,0.0,8.0,27.0,29.0,17.0,1.0,73.0,,0.0,,136.0,60.0,1.0,0.0,1.0,2.0,36.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,100.0,Jules Koundé,15.65,5.561478322672352
2024-06-21,Vie,UEFA Euro,Etapa de grupo,Neutral,E 0–0,fr Francia,nl Países Bajos,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,80.0,1.0,0.0,2.0,0.0,0.0,0.1,4.0,0.0,59.0,69.0,85.5,4.0,43.0,2.0,1.0,1.0,Informe del partido,868.0,232.0,39.0,44.0,88.6,17.0,20.0,85.0,2.0,3.0,66.7,0.1,2.0,4.0,1.0,0.0,55.0,14.0,1.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,4.0,0.0,2.0,14.0,42.0,25.0,2.0,80.0,100.0,0.0,0.0,154.0,76.0,3.0,0.0,2.0,1.0,51.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,Jules Koundé,12.858999999999998,4.569651741293531
2024-06-25,Mar,UEFA Euro,Etapa de grupo,Neutral,E 1–1,fr Francia,pl Polonia,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,73.0,2.0,0.0,0.0,0.0,0.0,0.2,5.0,0.0,58.0,65.0,89.2,8.0,47.0,5.0,1.0,0.0,Informe del partido,846.0,316.0,33.0,35.0,94.3,21.0,23.0,91.3,2.0,3.0,66.7,0.1,3.0,7.0,1.0,0.0,57.0,8.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,0.0,2.0,3.0,0.0,1.0,16.0,38.0,20.0,2.0,73.0,0.0,1.0,100.0,238.0,146.0,0.0,0.0,0.0,1.0,47.0,4.0,0,0.0,1.0,0.0,0.0,0.0,0,5.0,0.0,0.0,,Jules Koundé,15.396000000000003,5.471215351812368
2023-08-12,Sáb,La Liga,Semana 1 de partido,Local,E 1–1,Real Sociedad,Girona,Sí,Delantero,73,1,0,0,0,3.0,1.0,0,0,29.0,2.0,2.0,1.0,0.3,0.3,0.0,1.0,0.0,13.0,17.0,76.5,4.0,19.0,2.0,2.0,1.0,Informe del partido,155.0,71.0,10.0,10.0,100.0,2.0,5.0,40.0,0.0,0.0,,0.0,1.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,13.0,15.0,2.0,29.0,50.0,0.0,0.0,189.0,78.0,2.0,0.0,2.0,0.0,17.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,,Kubo,8.504999999999999,3.871011788266351
2023-08-19,Sáb,La Liga,Semana 2 de partido,Local,E 1–1,Real Sociedad,Celta Vigo,Sí,Delantero,77,0,1,0,0,1.0,0.0,0,0,34.0,1.0,0.0,3.0,0.1,0.1,0.1,3.0,2.0,13.0,28.0,46.4,1.0,21.0,6.0,1.0,1.0,Informe del partido,213.0,38.0,7.0,15.0,46.7,4.0,7.0,57.1,1.0,3.0,33.3,0.1,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,15.0,2.0,34.0,100.0,0.0,0.0,198.0,121.0,2.0,1.0,2.0,0.0,26.0,7.0,0,0.0,2.0,0.0,0.0,0.0,0,6.0,0.0,0.0,,Kubo,8.700499999999998,3.9599927176732956
2023-08-25,Vie,La Liga,Semana 3 de partido,Visitante,E 0–0,Real Sociedad,Las Palmas,Sí,Delantero,74,0,0,0,0,2.0,0.0,0,0,36.0,0.0,1.0,0.0,0.1,0.1,0.4,3.0,0.0,19.0,27.0,70.4,4.0,28.0,4.0,3.0,2.0,Informe del partido,302.0,76.0,8.0,11.0,72.7,9.0,12.0,75.0,1.0,2.0,50.0,0.3,2.0,3.0,1.0,0.0,27.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,17.0,14.0,5.0,36.0,66.7,1.0,33.3,212.0,101.0,0.0,3.0,1.0,0.0,24.0,7.0,0,2.0,1.0,0.0,0.0,0.0,0,7.0,0.0,0.0,,Kubo,8.844,4.025306085294251
2023-09-02,Sáb,La Liga,Semana 4 de partido,Local,V 5–3,Real Sociedad,Granada,Sí,Delantero,78,2,0,0,0,2.0,2.0,0,0,45.0,0.0,0.0,1.0,0.4,0.4,0.0,4.0,1.0,29.0,37.0,78.4,2.0,33.0,5.0,1.0,0.0,Informe del partido,379.0,96.0,19.0,23.0,82.6,8.0,11.0,72.7,1.0,2.0,50.0,0.1,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,27.0,7.0,45.0,0.0,1.0,100.0,227.0,143.0,2.0,4.0,3.0,0.0,37.0,10.0,0,0.0,1.0,3.0,0.0,0.0,0,3.0,0.0,0.0,,Kubo,12.004,5.463565609212143
2023-09-17,Dom,La Liga,Semana 5 de partido,Visitante,D 1–2,Real Sociedad,Real Madrid,Sí,Delantero,90,0,0,0,0,2.0,1.0,0,0,47.0,0.0,2.0,2.0,0.1,0.1,0.8,7.0,0.0,25.0,31.0,80.6,3.0,29.0,4.0,7.0,3.0,Informe del partido,375.0,110.0,16.0,17.0,94.1,7.0,10.0,70.0,2.0,2.0,100.0,0.7,4.0,0.0,2.0,0.0,27.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,1.0,19.0,27.0,5.0,47.0,42.9,2.0,28.6,204.0,93.0,3.0,3.0,3.0,0.0,34.0,6.0,0,1.0,4.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,Kubo,11.686000000000003,5.318829365982433
2023-09-20,Mié,Champions Lg,Etapa de grupo,Local,E 1–1,es Real Sociedad,it Inter,Sí,Delantero,71,0,0,0,0,2.0,1.0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.7,7.0,0.0,23.0,27.0,85.2,1.0,22.0,1.0,0.0,0.0,Informe del partido,354.0,134.0,14.0,15.0,93.3,5.0,6.0,83.3,3.0,4.0,75.0,0.7,4.0,1.0,1.0,1.0,21.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,4.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,22.0,3.0,31.0,,0.0,,145.0,88.0,2.0,2.0,2.0,0.0,21.0,5.0,0,1.0,1.0,0.0,0.0,0.0,0,2.0,1.0,0.0,100.0,Kubo,9.206999999999997,4.190523872377224
2023-09-24,Dom,La Liga,Semana 6 de partido,Local,V 4–3,Real Sociedad,Getafe,Sí,Mediocampista,90,1,0,0,0,1.0,1.0,0,0,36.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,18.0,27.0,66.7,2.0,20.0,3.0,4.0,2.0,Informe del partido,286.0,64.0,10.0,10.0,100.0,8.0,12.0,66.7,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,13.0,20.0,2.0,36.0,50.0,1.0,25.0,218.0,105.0,4.0,0.0,1.0,0.0,25.0,5.0,0,1.0,1.0,0.0,0.0,0.0,0,5.0,1.0,1.0,50.0,Kubo,16.531000000000006,4.146225232004015
2023-09-30,Sáb,La Liga,Semana 8 de partido,Local,V 3–0,Real Sociedad,Athletic Club,Sí,Mediocampista,90,1,0,0,0,2.0,1.0,0,0,44.0,3.0,0.0,2.0,0.2,0.2,0.2,2.0,0.0,18.0,28.0,64.3,2.0,28.0,5.0,1.0,0.0,Informe del partido,245.0,72.0,11.0,12.0,91.7,6.0,9.0,66.7,0.0,4.0,0.0,0.1,2.0,1.0,2.0,0.0,24.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,1.0,3.0,0.0,0.0,2.0,9.0,14.0,24.0,5.0,44.0,0.0,1.0,100.0,221.0,130.0,4.0,2.0,5.0,0.0,23.0,7.0,0,1.0,2.0,0.0,0.0,0.0,0,8.0,0.0,2.0,0.0,Kubo,18.74899999999999,4.702533233007272
2023-10-03,Mar,Champions Lg,Etapa de grupo,Visitante,V 2–0,es Real Sociedad,at RB Salzburg,Sí,Delantero,62,0,1,0,0,0.0,0.0,0,0,27.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0,16.0,19.0,84.2,1.0,24.0,3.0,5.0,2.0,Informe del partido,294.0,75.0,9.0,9.0,100.0,5.0,7.0,71.4,2.0,2.0,100.0,0.1,3.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,13.0,2.0,27.0,40.0,2.0,40.0,163.0,77.0,0.0,1.0,4.0,1.0,24.0,10.0,0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0,Kubo,7.321999999999999,3.332574757635064
2023-10-08,Dom,La Liga,Semana 9 de partido,Visitante,D 1–2,Real Sociedad,Atlético Madrid,Sí,Delantero,64,0,0,0,0,1.0,0.0,0,0,37.0,2.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,21.0,25.0,84.0,3.0,27.0,1.0,4.0,1.0,Informe del partido,392.0,72.0,12.0,13.0,92.3,6.0,6.0,100.0,3.0,4.0,75.0,0.3,2.0,1.0,1.0,0.0,23.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,22.0,2.0,37.0,25.0,3.0,75.0,155.0,51.0,1.0,0.0,3.0,1.0,27.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,,Kubo,6.5649999999999995,2.9880296754813163
2023-10-21,Sáb,La Liga,Semana 10 de partido,Local,V 1–0,Real Sociedad,Mallorca,No,Delantero,31,0,1,0,0,1.0,0.0,0,0,17.0,0.0,0.0,0.0,0.1,0.1,0.4,3.0,1.0,7.0,10.0,70.0,1.0,8.0,3.0,1.0,0.0,Informe del partido,135.0,46.0,1.0,2.0,50.0,4.0,6.0,66.7,1.0,1.0,100.0,0.4,2.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,3.0,17.0,0.0,1.0,100.0,43.0,30.0,0.0,2.0,2.0,0.0,12.0,6.0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,100.0,Kubo,7.31,3.3271130126075277
2023-10-24,Mar,Champions Lg,Etapa de grupo,Visitante,V 1–0,es Real Sociedad,pt Benfica,Sí,Delantero,75,0,0,0,0,5.0,0.0,0,0,49.0,0.0,0.0,1.0,0.2,0.2,0.1,5.0,0.0,23.0,33.0,69.7,4.0,38.0,10.0,10.0,7.0,Informe del partido,373.0,125.0,14.0,17.0,82.4,5.0,9.0,55.6,3.0,4.0,75.0,0.1,1.0,2.0,2.0,0.0,30.0,3.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,16.0,31.0,9.0,49.0,70.0,2.0,20.0,299.0,190.0,2.0,8.0,4.0,0.0,38.0,14.0,0,1.0,2.0,0.0,0.0,0.0,0,3.0,0.0,0.0,,Kubo,13.442000000000002,6.118064721678577
2023-10-29,Dom,La Liga,Semana 11 de partido,Visitante,E 2–2,Real Sociedad,Rayo Vallecano,Sí,Mediocampista,79,0,0,0,0,2.0,0.0,0,0,35.0,0.0,1.0,1.0,0.1,0.1,0.1,4.0,0.0,13.0,19.0,68.4,2.0,21.0,4.0,4.0,1.0,Informe del partido,221.0,110.0,8.0,9.0,88.9,3.0,3.0,100.0,2.0,4.0,50.0,0.1,2.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,5.0,10.0,22.0,1.0,35.0,25.0,2.0,50.0,233.0,142.0,2.0,1.0,5.0,1.0,19.0,7.0,0,1.0,4.0,0.0,0.0,0.0,0,4.0,0.0,1.0,0.0,Kubo,14.511999999999995,3.639829445698519
2023-11-04,Sáb,La Liga,Semana 12 de partido,Local,D 0–1,Real Sociedad,Barcelona,Sí,Delantero,90,0,0,0,0,2.0,1.0,0,0,48.0,1.0,0.0,0.0,0.1,0.1,0.3,6.0,0.0,24.0,38.0,63.2,4.0,28.0,7.0,6.0,4.0,Informe del partido,432.0,115.0,12.0,17.0,70.6,7.0,8.0,87.5,4.0,9.0,44.4,0.3,5.0,0.0,2.0,1.0,30.0,8.0,0.0,0.0,0.0,9.0,0.0,8.0,5.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,34.0,6.0,48.0,66.7,1.0,16.7,304.0,161.0,2.0,3.0,3.0,1.0,33.0,10.0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,,Kubo,11.564000000000002,5.263301624869147
2023-11-08,Mié,Champions Lg,Etapa de grupo,Local,V 3–1,es Real Sociedad,pt Benfica,Sí,Delantero,69,0,0,0,0,0.0,0.0,0,0,35.0,1.0,0.0,0.0,0.0,0.0,0.2,6.0,0.0,22.0,25.0,88.0,2.0,22.0,1.0,7.0,2.0,Informe del partido,350.0,103.0,12.0,12.0,100.0,6.0,7.0,85.7,3.0,3.0,100.0,0.2,3.0,1.0,1.0,0.0,20.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,3.0,8.0,24.0,4.0,35.0,28.6,2.0,28.6,124.0,47.0,0.0,0.0,3.0,2.0,25.0,8.0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,Kubo,7.4700000000000015,3.3999362796413464
2023-11-11,Sáb,La Liga,Semana 13 de partido,Visitante,V 3–1,Real Sociedad,Almería,No,Delantero,45,0,0,0,0,0.0,0.0,0,0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,13.0,53.8,1.0,10.0,3.0,1.0,1.0,Informe del partido,130.0,51.0,3.0,3.0,100.0,3.0,4.0,75.0,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,8.0,2.0,16.0,100.0,0.0,0.0,78.0,51.0,1.0,1.0,1.0,0.0,11.0,1.0,0,0.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,,Kubo,3.5980000000000008,1.6376132174229667
2023-11-26,Dom,La Liga,Semana 14 de partido,Local,V 2–1,Real Sociedad,Sevilla,Sí,Delantero,83,0,0,0,0,4.0,3.0,0,0,42.0,0.0,0.0,1.0,0.3,0.3,0.2,1.0,0.0,23.0,30.0,76.7,3.0,23.0,10.0,7.0,1.0,Informe del partido,365.0,86.0,10.0,12.0,83.3,11.0,13.0,84.6,1.0,2.0,50.0,0.5,1.0,1.0,1.0,0.0,26.0,4.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,25.0,9.0,42.0,14.3,4.0,57.1,281.0,185.0,2.0,6.0,1.0,3.0,25.0,10.0,0,0.0,1.0,0.0,0.0,0.0,0,3.0,1.0,0.0,100.0,Kubo,12.086999999999998,5.501342678985935
2023-11-29,Mié,Champions Lg,Etapa de grupo,Local,E 0–0,es Real Sociedad,at RB Salzburg,No,Delantero,17,0,0,0,0,2.0,2.0,0,0,21.0,1.0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,10.0,17.0,58.8,2.0,17.0,4.0,2.0,1.0,Informe del partido,116.0,34.0,8.0,9.0,88.9,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,19.0,3.0,21.0,50.0,1.0,50.0,175.0,87.0,4.0,2.0,1.0,1.0,17.0,10.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Kubo,6.308000000000001,2.8710573028082473
2023-12-02,Sáb,La Liga,Semana 15 de partido,Visitante,E 1–1,Real Sociedad,Osasuna,Sí,Delantero,90,0,0,0,0,2.0,1.0,1,0,55.0,0.0,0.0,0.0,0.1,0.1,0.1,7.0,0.0,34.0,45.0,75.6,2.0,35.0,7.0,7.0,4.0,Informe del partido,530.0,132.0,16.0,20.0,80.0,12.0,16.0,75.0,3.0,5.0,60.0,0.1,3.0,1.0,1.0,0.0,40.0,5.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,6.0,16.0,33.0,5.0,55.0,57.1,2.0,28.6,324.0,197.0,5.0,3.0,2.0,0.0,42.0,15.0,0,2.0,4.0,0.0,0.0,0.0,0,3.0,1.0,0.0,100.0,Kubo,14.086000000000004,6.411178371489693
2023-12-09,Sáb,La Liga,Semana 16 de partido,Visitante,V 3–0,Real Sociedad,Villarreal,Sí,Mediocampista,90,1,1,0,0,3.0,1.0,0,0,39.0,3.0,0.0,0.0,0.4,0.4,0.2,3.0,1.0,21.0,28.0,75.0,4.0,31.0,8.0,0.0,0.0,Informe del partido,306.0,89.0,14.0,15.0,93.3,6.0,11.0,54.5,1.0,2.0,50.0,0.4,2.0,0.0,2.0,0.0,26.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,6.0,12.0,22.0,7.0,39.0,,0.0,,272.0,157.0,1.0,5.0,2.0,2.0,29.0,10.0,0,2.0,2.0,0.0,0.0,0.0,0,8.0,0.0,2.0,0.0,Kubo,23.420000000000005,5.874090795084025
2023-12-12,Mar,Champions Lg,Etapa de grupo,Visitante,E 0–0,es Real Sociedad,it Inter,Sí,Mediocampista,85,0,0,0,0,0.0,0.0,1,0,54.0,0.0,0.0,0.0,0.0,0.0,0.7,3.0,0.0,33.0,46.0,71.7,6.0,31.0,4.0,4.0,2.0,Informe del partido,570.0,186.0,16.0,21.0,76.2,14.0,17.0,82.4,3.0,5.0,60.0,0.4,3.0,2.0,3.0,0.0,42.0,4.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,4.0,12.0,38.0,4.0,54.0,50.0,0.0,0.0,253.0,140.0,0.0,3.0,3.0,1.0,40.0,12.0,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.0,0.0,Kubo,21.640999999999995,5.427890644594933
